LSCO 2601C, x = 22%
T=35 K, B = 45.0 T, theta= -14 to 99, phi = 0
Fixed parameters:
T=0.19,T1multvalue=-0.134,T11multvalue=0.067,mumultvalue=0.805
cost,Tzmultvalue,invtau_iso,strength,spread
0.00024150129516450588,0.0009827419403230161,4.887856733785057,130.07249771040156,0.1
0.0002415012951251797,0.0009827419403230161,4.887856718883896,130.07249772530272,0.1
0.00024351360884257098,0.002803450265093115,4.887809495012016,130.07249447901884,0.1
0.00024351358487667292,0.002803435363931921,4.887809495012016,130.07249447901884,0.1
0.00024351360885840106,0.002803450265093115,4.887809509913177,130.07249447901884,0.1
0.00024351360882950179,0.002803450265093115,4.887809495012016,130.07249449392,0.1
0.00024121361031494588,1.2322681191888319e-05,4.88784461517857,130.07249688218263,0.1
0.00024121361042629555,1.2337582353082167e-05,4.88784461517857,130.07249688218263,0.1
0.0002412136103441532,1.2322681191888319e-05,4.887844630079731,130.07249688218263,0.1
0.0002412136103033257,1.2322681191888319e-05,4.88784461517857,130.0724968970838,0.1
0.012709538459916136,0.284429287612438,4.954001162899078,130.2049594188215,0.1
0.01270954085465688,0.2844293025135992,4.954001162899078,130.2049594188215,0.1
0.012709538388508496,0.284429287612438,4.954001177800239,130.2049594188215,0.1
0.012709538457370825,0.284429287612438,4.954001162899078,130.20495943372265,0.1
0.001378907909279003,0.1237209566915406,4.958793248514996,130.20513023176358,0.1
0.0013789081879322731,0.12372097159270179,4.958793248514996,130.20513023176358,0.1
0.0013789079050329322,0.1237209566915406,4.958793263416157,130.20513023176358,0.1
0.0013789079089342878,0.1237209566915406,4.958793248514996,130.20513024666474,0.1
0.0010333156807524045,0.10255898033752739,4.959115719703524,130.20515641062366,0.1
0.0010333158932046172,0.10255899523868858,4.959115719703524,130.20515641062366,0.1
0.001033315677913494,0.10255898033752739,4.959115734604685,130.20515641062366,0.1
0.0010333156804902932,0.10255898033752739,4.959115719703524,130.20515642552482,0.1
0.0005064401364798931,0.053604243364238274,4.959780584009596,130.20521682687516,0.1
0.0005064402494041924,0.05360425826539947,4.959780584009596,130.20521682687516,0.1
0.000506440135498377,0.053604243364238274,4.959780598910757,130.20521682687516,0.1
0.0005064401363606175,0.053604243364238274,4.959780584009596,130.20521684177632,0.1
0.00024239675757789438,0.0019336347223719644,4.960459306685646,130.20528249642499,0.1
0.00024239674126329258,0.0019336198212107705,4.960459306685646,130.20528249642499,0.1
0.0002423967576266277,0.0019336347223719644,4.960459321586807,130.20528249642499,0.1
0.00024239675756825043,0.0019336347223719644,4.960459306685646,130.20528251132615,0.1
0.00024831585142207643,0.005076850673988101,4.960379089718824,130.2052757829988,0.1
0.0002483158900524801,0.005076865575149295,4.960379089718824,130.2052757829988,0.1
0.0002483158514372469,0.005076850673988101,4.960379104619985,130.2052757829988,0.1
0.0002483158514087421,0.005076850673988101,4.960379089718824,130.20527579789996,0.1
0.0002413291984676384,6.507020336249283e-05,4.960437925772692,130.20528070703818,0.1
0.0002413291979079955,6.505530220129899e-05,4.960437925772692,130.20528070703818,0.1
